Timestamp,URL,Text,Count
2024-03-12 13:54:31,https://nerdbroski.com,test,0
2024-03-12 13:54:31,https://nerdbroski.com,test1,0
2024-03-12 13:54:31,https://nerdbroski.com,blog,10
2024-03-12 13:54:31,https://nerdbroski.com,blogs,0
2024-03-12 13:54:31,https://nerdbroski.com,shop,2
2024-03-12 13:54:31,https://nerdbroski.com,lorem,12
